"","FIPSTXT","State","County","Markets2009","Markets2016","SNAP","WIC","WICCash","Senior","CreditCards","Produce","Animal","Baked","OtherFood","SNAP1000","WIC1000","WICCash1000","Senior1000","CreditCards1000","Produce1000","Animal1000","Baked1000","OtherFood1000","Difference","Increased","Present_2009","Present_2016","Accepts_SNAP","Accepts_WIC","Accepts_WICCash","Accepts_Senior","Accepts_CreditCards","Sells_Produce","Sells_Animal","Sells_Baked","Sells_OtherFood","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","DistrictofColumbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","NewHampshire","NewJersey","NewMexico","NewYork","NorthCarolina","NorthDakota","Ohio","Oklahoma","Oregon","Pennsylvania","RhodeIsland","SouthCarolina","SouthDakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","WestVirginia","Wisconsin","Wyoming","Midwest","Northeast","South","West","Markets_2009_norm","Markets_2016_norm","SNAP_norm","WIC_norm","WICCash_norm","Senior_norm","CreditCards_norm","Produce_norm","Animal_norm","Baked_norm","OtherFood_norm"
"51",1101,"AL","Montgomery",0.022,0.013,0,0,0,1,1,1,1,1,1,0,0,0,0.013,0.013,0.013,0.013,0.013,0.013,-0.009,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.154,-0.436,-0.918,0.299,-1.828,0.703,-0.832,-1.058,-0.162,0.061,-0.42
"52",1103,"AL","Morgan",0.017,0.025,1,1,0,1,2,2,2,2,2,0.025,0.025,0,0.025,0.05,0.05,0.05,0.05,0.05,0.008,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.298,0.318,-0.344,0.887,1.074,-1.209,0.608,-0.716,-0.444,1.246,-1.39
"53",1105,"AL","Perry",0.188,0.104,0,1,0,1,0,1,0,0,0,0,0.104,0,0.104,0,0.104,0,0,0,-0.084,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.858,1.184,-0.009,1.759,-1.596,0.724,0.788,0.047,-0.105,-0.051,-0.774
"54",1107,"AL","Pickens",0.104,0.098,0,0,0,2,0,2,0,1,2,0,0,0,0.196,0,0.196,0,0.098,0.196,-0.00599999999999999,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.675,-0.653,1.267,0.181,-0.074,-0.384,-2.368,-1.757,0.417,1.192,0.624
"55",1109,"AL","Pike",0,0.03,0,0,0,1,0,1,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0.03,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.032,0.881,-1.215,-0.903,1.399,1.59,0.803,0.556,0.174,-0.71,0.593
"56",1111,"AL","Randolph",0.044,0.088,1,0,0,1,2,2,2,2,2,0.088,0,0,0.088,0.176,0.176,0.176,0.176,0.176,0.044,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.158,2.185,0.443,0.702,-1.463,1.621,-0.939,0.362,0.49,-0.628,-0.124
"57",1113,"AL","Russell",0.02,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.342,-0.588,0.554,0.571,-0.842,0.388,-0.166,-0.487,-0.195,-0.946,0.196
"58",1115,"AL","St. Clair",0.012,0.011,0,0,0,1,1,1,0,0,0,0,0,0,0.011,0.011,0.011,0,0,0,-0.001,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.071,-0.962,1.463,0.179,-0.487,-0.473,2.457,-0.576,-0.052,2.172,-1.174
"59",1117,"AL","Shelby",0.021,0.038,1,1,0,3,2,5,4,5,5,0.038,0.038,0,0.114,0.076,0.19,0.152,0.19,0.19,0.017,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.85,0.41,1.015,-0.749,-0.601,-1.208,1.214,-0.785,-0.343,0.186,0.838
"60",1119,"AL","Sumter",0.078,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.619,-0.404,-0.073,-0.699,1.801,-0.128,-0.213,-1.815,0.599,0.866,-0.65
"61",1121,"AL","Talladega",0,0.012,1,0,1,1,1,1,0,1,1,0.012,0,0.012,0.012,0.012,0.012,0,0.012,0.012,0.012,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.446,-0.126,0.809,1.235,0.095,0.739,-0.125,-1.072,-0.618,-0.462,-0.316
"62",1123,"AL","Tallapoosa",0.024,0.025,0,0,0,1,0,1,1,1,1,0,0,0,0.025,0,0.025,0.025,0.025,0.025,0.001,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.073,-0.088,-0.616,0.497,0.476,-0.321,-1.118,-0.219,0.585,0.579,0.434
"63",1125,"AL","Tuscaloosa",0.011,0.015,2,1,0,3,2,3,3,3,3,0.03,0.015,0,0.045,0.03,0.045,0.045,0.045,0.045,0.004,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.767,-0.89,-0.349,0.495,0.801,1.464,0.726,0.176,0.621,0.933,-1.209
"64",1127,"AL","Walker",0.015,0.015,0,0,0,1,1,1,1,1,1,0,0,0,0.015,0.015,0.015,0.015,0.015,0.015,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.833,1.113,-0.183,-0.925,-0.275,0.58,0.679,0.09,-0.682,-0.795,0.529
"65",1129,"AL","Washington",0.059,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.503,-0.887,0.069,-0.453,0.577,0.782,-0.35,0.291,0.808,-0.561,0.193
"66",1131,"AL","Wilcox",0.242,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.715,0.632,-1.949,1.089,0.833,-0.412,0.169,0.648,0.101,0.598,-0.561
"67",1133,"AL","Winston",0.042,0.042,1,0,0,1,1,1,0,0,1,0.042,0,0,0.042,0.042,0.042,0,0,0.042,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.96,0.035,1.033,-0.317,0.247,-0.281,0.66,-0.446,0.633,-2.61,1.077
"68",2013,"AK","Aleutians East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.094,-1.815,-1.526,-0.857,1.709,1.055,-1.51,0.882,0.019,-0.501,-0.895
"69",2016,"AK","Aleutians West",0,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.955,-0.374,2.747,-0.299,0.895,-0.166,-0.692,1.295,1.658,2.137,1.316
"70",2020,"AK","Anchorage",0.017,0.034,5,6,5,6,6,8,7,7,7,0.17,0.204,0.17,0.204,0.204,0.272,0.238,0.238,0.238,0.017,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,-0.664,1.006,-0.82,-0.32,0.235,-0.976,0.27,-1.23,-0.212,-0.514
"71",2050,"AK","Bethel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.703,-0.573,0.136,-0.956,0.625,0.553,-0.034,2.107,0.277,-0.99,-0.584
"72",2060,"AK","Bristol Bay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.693,0.543,0.808,-1.455,0.714,0.065,-1.16,-0.814,0.407,0.566,0.84
"73",2068,"AK","Denali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,-0.033,0.628,-0.178,0.232,0.099,1.261,0.19,0.108,0.329,-0.944
"74",2070,"AK","Dillingham",0.202,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.819,-0.546,0.466,-2.144,-0.554,-0.408,-1.109,-1.239,0.489,-1.457,0.515
"75",2090,"AK","Fairbanks North Star",0.01,0.03,2,3,0,1,2,3,2,2,2,0.06,0.09,0,0.03,0.06,0.09,0.06,0.06,0.06,0.02,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.077,-0.37,-1.132,0.514,1.306,0.407,-0.529,-1.523,-0.395,1.133,0.584
"76",2100,"AK","Haines",0.417,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.47,0.502,0.832,0.006,-0.727,0.27,0.771,-1.146,0.51,2.161,-0.205
"77",2105,"AK","Hoonah-Angoon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.624,1.311,-1.697,0.148,-0.02,1.921,-0.473,1.434,0.942,0.601,0.778
"78",2110,"AK","Juneau",0.032,0.062,0,0,0,0,2,2,0,2,2,0,0,0,0,0.124,0.124,0,0.124,0.124,0.03,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.847,0.086,-1.53,0.057,0.795,0.04,-0.149,0.793,0.312,-0.411,-0.413
"79",2122,"AK","Kenai Peninsula",0.073,0.103,1,3,1,3,3,3,2,3,2,0.103,0.309,0.103,0.309,0.309,0.309,0.206,0.309,0.206,0.03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.141,1.177,-2.395,1.534,-0.192,-0.629,-0.117,1.662,-0.236,-1.367,1.353
"80",2130,"AK","Ketchikan Gateway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.472,-0.36,0.799,1.03,-0.253,0.595,0.161,0.102,0.214,1.664,-0.92
"81",2150,"AK","Kodiak Island",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.034,-0.531,-0.548,0.273,1.187,-0.553,0.199,0.57,-1.142,-0.331,-0.134
"82",2164,"AK","Lake and Peninsula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.917,1.323,1.658,-1.372,1.059,-0.226,0.984,2.27,-0.902,0.017,2.62
"83",2170,"AK","Matanuska-Susitna",0.057,0.077,1,1,1,1,3,4,2,4,4,0.077,0.077,0.077,0.077,0.231,0.308,0.154,0.308,0.308,0.02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.926,0.288,0.714,-0.058,-1.358,-0.187,-0.304,0.107,-0.513,0.863,-0.933
"84",2180,"AK","Nome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.892,-1.866,-0.377,1.307,-0.27,-0.781,-1.083,1.361,1.08,-2.123,-0.912
"85",2185,"AK","North Slope",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.044,0.327,0.753,-0.42,0.851,-0.929,-0.511,-0.745,-0.6,-0.264,0.367
"86",2188,"AK","Northwest Arctic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.911,-0.327,0.548,-0.148,0.351,-0.358,0.817,1.953,0.037,1.141,-1.434
"87",2195,"AK","Petersburg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.681,-0.133,0.756,-0.375,-0.821,-0.354,1.495,2.212,-0.856,1.313,0.268
"88",2198,"AK","Prince of Wales-Hyder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.807,0.944,-1.024,0.896,-0.86,-0.165,-0.787,0.145,1.488,0.516,1.545
"89",2220,"AK","Sitka",0.114,0.113,1,1,1,0,1,1,1,1,1,0.113,0.113,0.113,0,0.113,0.113,0.113,0.113,0.113,-0.001,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.028,0.026,0.27,0.802,-0.279,1.454,1.096,0.695,-1.06,0.958,2.33
"90",2230,"AK","Skagway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.924,1.436,0.699,-0.067,-0.175,0.426,-0.586,-1.068,-0.238,0.111,-0.854
"91",2240,"AK","Southeast Fairbanks",0.29,0.145,0,1,0,1,1,1,1,1,1,0,0.145,0,0.145,0.145,0.145,0.145,0.145,0.145,-0.145,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.772,-0.915,0.478,1.806,0.546,0.127,1.112,0.506,1.744,-0.254,-0.723
"92",2261,"AK","Valdez-Cordova",0.215,0.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.223,0.446,0.033,-0.668,0.49,-0.068,0.884,-1.317,-0.485,-0.621,1.251
"93",2270,"AK","Wade Hampton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.318,-0.434,-0.593,-0.999,2.927,-0.432,0.036,0.484,0.102,0.676,0.403
"94",2275,"AK","Wrangell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.526,-0.465,1.919,-0.619,0.755,-0.097,0.296,1.13,-0.028,0.923,-1.473
"95",2282,"AK","Yakutat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.84,-1.395,-0.22,0.76,0.96,0.713,-0.123,1.956,-0.101,0.557,0.194
"96",2290,"AK","Yukon-Koyukuk",0.178,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.228,-0.937,-0.051,1.59,-0.477,-0.665,-1.589,-1.563,-1.391,-0.707,-0.891
"97",4001,"AZ","Apache",0.014,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.323,-0.641,0.816,-1.406,0.547,-0.76,1.123,-1.112,-0.989,-0.605,0.663
"98",4003,"AZ","Cochise",0.031,0.032,3,3,3,3,4,4,4,4,4,0.096,0.096,0.096,0.096,0.128,0.128,0.128,0.128,0.128,0.001,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.235,-0.735,1.013,1.588,-0.328,-0.619,-0.289,-0.663,-0.747,0.71,0.364
"99",4005,"AZ","Coconino",0.031,0.014,2,1,0,0,2,2,1,2,2,0.028,0.014,0,0,0.028,0.028,0.014,0.028,0.028,-0.017,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.384,0.862,0.513,-0.266,-0.25,0.973,-0.818,-0.063,-0.333,-1.989,2.702
"100",4007,"AZ","Gila",0.019,0.037,1,2,0,2,1,2,2,2,2,0.037,0.074,0,0.074,0.037,0.074,0.074,0.074,0.074,0.018,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.275,0.413,1.823,1.577,0.487,-1.363,-0.484,1.769,-0.15,-0.645,-1.109
"101",4009,"AZ","Graham",0.027,0.027,0,1,1,1,0,1,1,1,0,0,0.027,0.027,0.027,0,0.027,0.027,0.027,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.085,0.838,-2.155,0.522,-0.547,0.96,0.091,-1.208,0.407,-0.601,-1.525
"102",4011,"AZ","Greenlee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.447,1.179,1.212,1.904,-1.415,0.023,0.604,-0.622,-0.712,-1.003,-1.185
"103",4012,"AZ","La Paz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.266,-0.247,-1.463,-1.517,0.097,-1.424,-1.129,-0.594,0.949,-1.34,-1.361
