FIPSTXT,State,County,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT09,FMRKT16,PCH_FMRKT_09_16,FMRKTPTH09,FMRKTPTH16,PCH_FMRKTPTH_09_16,FMRKT_SNAP16,PCT_FMRKT_SNAP16,FMRKT_WIC16,PCT_FMRKT_WIC16,FMRKT_WICCASH16,PCT_FMRKT_WICCASH16,FMRKT_SFMNP16,PCT_FMRKT_SFMNP16,FMRKT_CREDIT16,PCT_FMRKT_CREDIT16,FMRKT_FRVEG16,PCT_FMRKT_FRVEG16,FMRKT_ANMLPROD16,PCT_FMRKT_ANMLPROD16,FMRKT_BAKED16,PCT_FMRKT_BAKED16,FMRKT_OTHERFOOD16,PCT_FMRKT_OTHERFOOD16,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,FOODHUB16,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL09,FARM_TO_SCHOOL13
01067,AL,Henry,11,14,27.2727272727,2.3012552301,2.8112449799,0.1388573304,0.0279917891,55,21,-61.8181818182,3.2148702361,1.2174618818,-62.1302947733,0,2,,0,0.116522955,,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,9,8,-11.1111111111,140,17,723.5294117647,8.1833060556,8.1164125457,-0.8174386921,9,8,-11.1111111111,140,17,-87.8571428571,8.1833060556,0.9855643805,-87.9564032698,23,28,21.7391304348,333,315,-5.4054054054,19.4645779752,18.2619282277,-6.1786582223,9,6,-33.3333333333,19,23,21.0526315789,1.1105915361,1.3334106325,20.0631005306,0,0,0,0,1,,0,,,0,,,0,4,0,-100,6,3,-50,27000,87000,222.2222222222,0,
01069,AL,Houston,34,40,17.6470588235,4.0428061831,4.9019607843,0.2730326382,0.1524356072,152,136,-10.5263157895,1.5553531777,1.3158531276,-15.3984351329,3,3,0,0.0299745217,0.0288306297,-3.8162143461,0,0,0,0,0,0,3,100,3,100,3,100,1,33.3333333333,2,66.6666666667,3,100,38,27,-28.9473684211,4289,3950,8.582278481,43.8875643374,41.4977504717,-5.4453098544,37,24,-35.1351351351,,,,,,,67,56,-16.4179104478,405,293,-27.6543209877,4.1441976117,2.8348894587,-31.5937673761,7,8,14.2857142857,74,102,37.8378378378,0.7572114155,0.9868898457,30.332140471,0,0,0,0,2,,0,,,0,,,0,9,8,-11.1111111111,8,14,75,243000,325000,33.7448559671,0,1
01071,AL,Jackson,79,71,-10.1265822785,5.1871306632,5.1598837209,0.1976522524,0.1416273494,197,166,-15.7360406091,3.6937730861,3.1282979044,-15.3088770882,1,1,0,0.0189257731,0.0191798688,1.3425908167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,24,-48.9361702128,931,423,120.0945626478,17.4563591022,17.5448515001,0.5069350219,44,24,-45.4545454545,,,,,,,17,18,5.8823529412,110,48,-56.3636363636,2.0625128907,0.9045680687,-56.1424283541,11,11,0,5,27,440,0.0937505859,0.5088195387,442.737449118,1,0,-100,0,1,,0,,,0,,,0,7,4,-42.8571428571,11,14,27.2727272727,82000,92000,12.1951219512,0,0
01073,AL,Jefferson,42,59,40.4761904762,8.9361702128,14.9746192893,,0.5892011977,59,61,3.3898305085,0.0900539255,0.0927468892,2.9903900925,8,17,112.5,0.0120295868,0.0257762831,114.2740526837,4,23.5294117647,1,5.8823529412,0,0,6,35.2941176471,8,47.0588235294,10,58.8235294118,6,35.2941176471,9,52.9411764706,9,52.9411764706,21,14,-33.3333333333,43,59,-27.1186440678,0.065632522,0.0653789547,-0.3863440089,21,14,-33.3333333333,42,,,0.0641061843,,,10,7,-30,20,14,-30,0.0305267544,0.0212861713,-30.2704408062,11,9,-18.1818181818,11,16,45.4545454545,0.0167897149,0.0243270529,44.8925905326,0,0,0,3,0,-100,3000,0,-100,4.5790131616,0,-100,0,5,0,-100,0,9,,0,19000,,0,1
01075,AL,Lamar,19,14,-26.3157894737,4.5023696682,3.9660056657,,0.4381306426,68,33,-51.4705882353,4.5634521173,2.3154644962,-49.2606816794,0,1,,0,0.0718494036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,22.2222222222,50,34,47.0588235294,3.355479498,3.5082795397,4.5537468425,18,22,22.2222222222,,,,,,,8,8,0,16,22,37.5,1.0737534394,1.5436429975,43.7614019085,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,0,0,1,,8,10,25,25000,65000,160,0,0
01077,AL,Lauderdale,59,53,-10.1694915254,3.4767236299,3.6152796726,0.4091980608,0.2306661694,184,167,-9.2391304348,2.0196033236,1.8018990073,-10.7795582275,1,1,0,0.0111608388,0.0108321237,-2.9452544466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,13.7931034483,108,96,12.5,1.1854193421,1.1652999568,-1.6972378075,28,33,17.8571428571,,93,,,1.0034527406,,8,17,112.5,14,25,78.5714285714,0.1536654703,0.2697453604,75.5406467723,10,13,30,7,22,214.2857142857,0.0768327351,0.2373759171,208.9515383193,1,1,0,0,1,,0,,,0,,,0,11,5,-54.5454545455,8,7,-12.5,32000,,,0,0
01079,AL,Lawrence,46,41,-10.8695652174,2.8732042473,2.6434558349,0.0696398036,0.0426952135,101,82,-18.8118811881,2.9452074767,2.4277593558,-17.5691568446,2,1,-50,0.0586407084,0.0300806161,-48.7035254482,1,100,1,100,0,0,1,100,1,100,1,100,1,100,1,100,1,100,25,16,-36,79,76,3.9473684211,2.3036771353,2.3389388915,1.530672667,23,16,-30.4347826087,,76,,,2.2501184273,,25,13,-48,67,42,-37.3134328358,1.9537514945,1.2434864993,-36.3539066864,3,2,-33.3333333333,,,,,,,2,1,-50,0,0,,0,0,,0,0,,0,10,5,-50,3,19,533.3333333333,11000,23000,109.0909090909,0,0
01081,AL,Lee,31,16,-48.3870967742,8.7078651685,5.0793650794,,,232,234,0.8620689655,1.7584549851,1.5821607989,-10.025516015,3,4,33.3333333333,0.0220778169,0.0251586568,13.9544586381,1,25,0,0,1,25,0,0,3,75,2,50,1,25,1,25,2,50,11,9,-18.1818181818,17,18,-5.5555555556,0.1288523049,0.1149433059,-10.7945286986,11,9,-18.1818181818,,18,,,0.1217046768,,20,21,5,238,141,-40.756302521,1.8039322692,0.9533533019,-47.1513804475,7,6,-14.2857142857,17,,,0.1288523049,,,0,0,0,3,1,-66.6666666667,9520,,,72.1572907666,,,0,2,3,50,15,8,-46.6666666667,133000,214000,60.9022556391,0,1
01083,AL,Limestone,50,70,40,3.6982248521,5.6910569106,0.4167255262,0.4505285046,295,598,102.7118644068,3.8783639877,6.84829537,76.5769121102,1,1,0,0.0127271802,0.0107813224,-15.2889933479,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,27,12,-55.5555555556,195,81,140.7407407407,2.5636643309,2.2331397946,-12.8926604139,26,10,-61.5384615385,193,75,-61.1398963731,2.5373703377,0.858899921,-66.1499975702,17,8,-52.9411764706,,,,,,,5,6,20,,7,,,0.0801639926,,0,0,0,0,1,,0,,,0,,,0,8,3,-62.5,9,2,-77.7777777778,59000,,,0,1
01085,AL,Lowndes,19,16,-15.7894736842,4.6913580247,3.6281179138,0.0276941185,0.036689554,16,28,75,1.3363400986,2.580169554,93.0773129377,1,1,0,0.0813471081,0.0965437343,18.6812125893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,-31.5789473684,30,60,-50,2.5056376848,2.7644673793,10.3298931073,19,13,-31.5789473684,30,,,2.5056376848,,,14,5,-64.2857142857,670,,,55.959241627,,,1,0,-100,,0,,,0,,0,0,0,0,0,,0,0,,0,0,,0,2,0,-100,9,18,100,106000,205000,93.3962264151,0,1
01087,AL,Macon,33,34,3.0303030303,8.5714285714,9.6590909091,0.5803571429,0.29572189,78,45,-42.3076923077,3.5548263604,2.1973729186,-38.1862095129,1,1,0,0.0458947175,0.052734272,14.9027052682,0,0,0,0,0,0,1,100,0,0,1,100,1,100,0,0,1,100,22,18,-18.1818181818,71,73,-2.7397260274,3.2358034819,3.4669661605,7.1439035109,22,18,-18.1818181818,,,,,,,36,30,-16.6666666667,509,598,17.4852652259,23.1975207365,29.2006445627,25.8782992132,12,7,-41.6666666667,8,3,-62.5,0.3645975754,0.1464915279,-59.8210361834,0,0,0,0,2,,0,,,0,,,0,3,4,33.3333333333,12,28,133.3333333333,,382000,,0,0
01089,AL,Madison,71,79,11.2676056338,5.9814658804,7.6476282672,0.7549082373,0.4999797852,283,371,31.0954063604,0.8959694041,1.0825921516,20.8291429068,3,7,133.3333333333,0.0091534856,0.0196096558,114.2315676239,3,42.8571428571,3,42.8571428571,0,0,4,57.1428571429,5,71.4285714286,5,71.4285714286,5,71.4285714286,5,71.4285714286,5,71.4285714286,26,32,23.0769230769,160,100,60,0.5065551401,0.4668861031,-7.8311389686,24,32,33.3333333333,156,89,-42.9487179487,0.4938912616,0.2597053949,-47.4164831295,26,20,-23.0769230769,47,64,36.170212766,0.1488005724,0.1867544413,25.5065341704,21,13,-38.0952380952,26,11,-57.6923076923,0.0823152103,0.0320984196,-61.0054818714,0,0,0,3,1,-66.6666666667,,,,,,,1,6,4,-33.3333333333,6,21,250,,,,0,1
01091,AL,Marengo,18,15,-16.6666666667,3.2432432432,3.006012024,0.3634161114,0.1542971764,60,30,-50,2.7939464494,1.4670644041,-47.4913198689,2,3,50,0.0954973022,0.1524932649,59.6833223199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,-20,100,84,19.0476190476,4.6565774156,4.8902146804,5.0173602621,25,15,-40,,63,,,3.0808352487,,17,3,-82.3529411765,61,15,-75.4098360656,2.8405122235,0.7335322021,-74.1760589519,0,1,,0,,,0,,,1,1,0,0,0,,0,0,,0,0,,0,6,1,-83.3333333333,7,15,114.2857142857,28000,167000,496.4285714286,0,0
01093,AL,Marion,32,20,-37.5,4.0660736976,2.7972027972,0.0626450446,0.0219861487,44,22,-50,1.4263023113,0.7209569064,-49.4527281665,1,2,100,0.0343453771,0.0666711114,94.1196079739,0,0,0,0,0,0,1,50,0,0,1,50,0,0,1,50,1,50,23,19,-17.3913043478,55,38,44.7368421053,1.7828778891,1.8023922661,1.094543667,23,15,-34.7826086957,55,33,-40,1.7828778891,1.0814353597,-39.3432737998,14,7,-50,28,22,-21.4285714286,0.9076469253,0.7209569064,-20.568572833,5,4,-20,3,1,-66.6666666667,0.0972478849,0.0327707685,-66.3018187777,1,0,-100,0,0,,0,0,,0,0,,0,1,1,0,6,6,0,10000,16000,60,0,0
01095,AL,Marshall,63,52,-17.4603174603,3.6395147314,3.4551495017,0.0596162727,0.0569198561,142,146,2.8169014085,1.5847329948,1.5494332895,-2.227485984,3,3,0,0.0331862078,0.0315268451,-5.0001576342,0,0,0,0,0,0,1,33.3333333333,1,33.3333333333,2,66.6666666667,2,66.6666666667,2,66.6666666667,2,66.6666666667,43,24,-44.1860465116,203,55,269.0909090909,2.2654985771,2.1543490258,-4.9061849981,43,24,-44.1860465116,198,54,-72.7272727273,2.2096981195,0.573078066,-74.0653231813,10,18,80,108,70,-35.1851851852,1.2052898834,0.7428789744,-38.3651199062,6,11,83.3333333333,7,9,28.5714285714,0.0781206406,0.095513011,22.263476431,5,3,-40,0,5,,0,2430,,0,25.7885129685,,0,5,5,0,11,12,9.0909090909,125000,89000,-28.8,0,1
01097,AL,Mobile,68,89,30.8823529412,7.7625570776,12.7507163324,0.4328327702,0.6768249468,360,573,59.1666666667,0.8873223815,1.3848942598,56.0756596173,4,5,25,0.0097153169,0.0120529559,24.0613760619,0,0,0,0,0,0,1,20,0,0,1,20,0,0,0,0,0,0,39,47,20.5128205128,335,333,0.6006006006,0.8257027717,0.8096676737,-1.9419939577,38,47,23.6842105263,328,,,0.8084492809,,,144,113,-21.5277777778,2334,2104,-9.854327335,5.7528067732,5.0851963746,-11.6049508513,27,18,-33.3333333333,45,49,8.8888888889,0.1109152977,0.118429003,6.7742732461,2,2,0,0,0,,0,0,,0,0,,0,3,1,-66.6666666667,9,5,-44.4444444444,110000,,,0,1
01099,AL,Monroe,30,14,-53.3333333333,5.9405940594,2.9166666667,0.3221113882,0.0652007734,62,29,-53.2258064516,2.6453897683,1.2840380784,-51.4612896084,2,2,0,0.0893295815,0.0928936368,3.9897817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,-76.9230769231,83,30,176.6666666667,3.5414088834,3.6750055346,3.7724153199,26,6,-76.9230769231,,30,,,1.3283152535,,27,23,-14.8148148148,413,339,-17.9176755448,17.6217092631,15.0099623644,-14.8211893621,9,2,-77.7777777778,6,,,0.2560054614,,,0,0,0,0,0,,0,0,,0,0,,0,2,1,-50,7,4,-42.8571428571,16000,,,0,0
01101,AL,Montgomery,20,28,40,3.2258064516,4.6434494196,0.0960268875,0.1071825202,40,83,107.5,0.1755248192,0.3619933184,106.2348333522,5,3,-40,0.0223095766,0.013253869,-40.5911225585,0,0,0,0,0,0,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,6,18,200,10,74,-86.4864864865,0.0438812048,0.0436136528,-0.6097188664,6,18,200,,74,,,0.3227410309,,28,25,-10.7142857143,578,527,-8.8235294118,2.5363336376,2.2984395035,-9.3794495547,6,5,-16.6666666667,8,6,-25,0.0351049638,0.0261681917,-25.4572891498,3,2,-33.3333333333,0,0,,0,0,,0,0,,0,1,3,200,17,23,35.2941176471,129000,235000,82.1705426357,0,1
01103,AL,Morgan,68,45,-33.8235294118,4.6671242279,3.6378334681,0.3902902396,0.1866935115,378,204,-46.0317460317,3.247506379,1.6984148128,-47.7009552989,2,3,50,0.0170513159,0.0252075421,47.8334117568,1,33.3333333333,1,33.3333333333,0,0,1,33.3333333333,2,66.6666666667,2,66.6666666667,2,66.6666666667,2,66.6666666667,2,66.6666666667,46,30,-34.7826086957,214,108,98.1481481481,1.8385353574,1.7816704409,-3.0929465832,46,30,-34.7826086957,214,,,1.8385353574,,,25,20,-20,133,119,-10.5263157895,1.1426411334,0.9907419742,-13.2936890481,15,7,-53.3333333333,19,7,-63.1578947368,0.1632344476,0.0582789397,-64.2974013728,3,3,0,1,2,100,,,,,,,0,6,1,-83.3333333333,7,6,-14.2857142857,139000,228000,64.0287769784,0,1
01105,AL,Perry,15,15,0,3.8461538462,3.8560411311,0.2336448598,0.0607430905,41,18,-56.0975609756,3.8054575831,1.768172888,-53.5358665964,2,1,-50,0.1882707333,0.1044495509,-44.521621057,0,0,1,100,0,0,1,100,0,0,1,100,0,0,0,0,0,0,26,20,-23.0769230769,119,80,48.75,11.0451085948,11.6895874263,5.8349705305,25,20,-20,111,80,-27.9279279279,10.3025802859,7.858546169,-23.7225437618,17,12,-29.4117647059,204,64,-68.6274509804,18.9344718767,6.2868369352,-66.7968719904,0,0,,0,0,,0,0,,0,0,0,0,2,,0,,,0,,,0,0,1,,15,26,73.3333333333,426000,142000,-66.6666666667,0,0
01107,AL,Pickens,21,19,-9.5238095238,4.1749502982,4.3879907621,0.0163903079,0.0361745422,18,40,122.2222222222,0.9004952724,2.0666494446,129.5014208215,2,2,0,0.1040691019,0.0984058256,-5.4418421571,0,0,0,0,0,0,2,100,0,0,2,100,0,0,1,50,2,100,21,15,-28.5714285714,44,87,-49.4252873563,2.2012106659,2.273314389,3.2756393697,20,14,-30,,,,,,,2,3,50,,7,,,0.3616636528,,3,3,0,,5,,,0.2583311806,,0,0,0,0,0,,0,0,,0,0,,0,1,1,0,5,23,360,120000,116000,-3.3333333333,0,0
01109,AL,Pike,32,12,-62.5,4.5133991537,2,0.1533078421,0.02300737,170,30,-82.3529411765,5.3524763074,0.9062075215,-83.0693781817,0,1,,0,0.0300426606,,0,0,0,0,0,0,1,100,0,0,1,100,0,0,0,0,0,0,19,7,-63.1578947368,95,8,1087.5,2.9910897012,2.8696571515,-4.0598096964,19,7,-63.1578947368,,8,,,0.2416553391,,61,35,-42.6229508197,741,593,-19.9730094467,23.3304996694,17.9127020088,-23.2219529689,3,2,-33.3333333333,1,,,0.0314851547,,,1,0,-100,2,0,-100,,0,,,0,,0,6,3,-50,14,12,-14.2857142857,106000,196000,84.9056603774,0,0
01111,AL,Randolph,29,19,-34.4827586207,4.7540983607,3.1096563011,0.1974781506,0.0412507959,148,46,-68.9189189189,6.5307563322,2.0328796182,-68.8722176304,1,2,100,0.0442928644,0.0882924245,99.3378068162,1,50,0,0,0,0,1,50,2,100,2,100,2,100,2,100,2,100,21,23,9.5238095238,112,62,80.6451612903,4.9421939811,4.9496199399,0.1502563196,21,21,0,112,,,4.9421939811,,,9,5,-44.4444444444,23,5,-78.2608695652,1.0149148354,0.2209651759,-78.2282051479,7,5,-28.5714285714,3,5,66.6666666667,0.1323801959,0.2209651759,66.917093866,0,0,0,3,2,-33.3333333333,1855,,,81.8550878122,,,0,4,0,-100,2,9,350,,53000,,0,0
01113,AL,Russell,6,15,150,1.9801980198,5.3571428571,,0.0831716108,,24,,,0.4154333489,,1,1,0,0.0196672305,0.0171904009,-12.5936876848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,160,,75,,,,,5,13,160,,72,,,1.2463000467,,17,6,-64.7058823529,204,176,-13.7254901961,3.9942044876,3.0465112254,-23.7267086648,0,4,,0,9,,0,0.1557875058,,1,0,-100,0,2,,0,,,0,,,0,0,1,,9,13,44.4444444444,145000,243000,67.5862068966,0,0
01115,AL,St. Clair,36,30,-16.6666666667,5.7971014493,5.5555555556,0.4400869979,0.302399136,259,196,-24.3243243243,3.2641024348,2.3015500235,-29.4890381222,1,1,0,0.0122107577,0.0113611834,-6.9575887024,0,0,0,0,0,0,1,100,1,100,1,100,0,0,0,0,0,0,28,28,0,585,491,19.1446028513,7.3725865806,6.869422264,-6.8248003758,27,28,3.7037037037,,487,,,5.7186472522,,16,9,-43.75,44,67,52.2727272727,0.5545193326,0.7867543448,41.8804176096,15,11,-26.6666666667,20,50,150,0.2520542421,0.587130108,132.9379990606,1,1,0,1,0,-100,,0,,,0,,0,2,2,0,9,9,0,73000,20000,-72.602739726,0,0
01117,AL,Shelby,18,33,83.3333333333,3.7974683544,8.2294264339,0.5223269152,1.3641219492,51,166,225.4901960784,0.2779427874,0.8265697356,197.3884457931,4,8,100,0.020778897,0.0379827368,82.7947697771,1,12.5,1,12.5,0,0,3,37.5,2,25,5,62.5,4,50,5,62.5,5,62.5,17,12,-29.4117647059,51,33,54.5454545455,0.2779427874,0.2539461236,-8.6336702684,17,10,-41.1764705882,51,,,0.2779427874,,,19,12,-36.8421052632,60,32,-46.6666666667,0.3269915146,0.1593387442,-51.2712908098,5,8,60,32,18,-43.75,0.1743954744,0.0896280436,-48.606439526,0,0,0,0,1,,0,,,0,,,0,3,9,200,1,11,1000,,257000,,0,1
01119,AL,Sumter,15,16,6.6666666667,3.4802784223,3.738317757,0.1679919364,0.1181373675,30,36,20,2.1542438604,2.6763809382,24.2376031522,1,1,0,0.0778028476,0.0766871166,-1.4340490798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,-38.7096774194,116,76,52.6315789474,8.3297429269,8.6238941343,3.5313359602,31,19,-38.7096774194,106,67,-36.7924528302,7.6116616401,4.9810423017,-34.5603819875,12,2,-83.3333333333,25,,,1.795203217,,,0,4,,0,12,,0,0.8921269794,,0,0,0,0,1,,0,,,0,,,0,5,1,-80,14,28,100,485000,2171000,347.6288659794,0,
01121,AL,Talladega,38,31,-18.4210526316,6.08,5.9730250482,0.3170800451,0.1203812893,90,49,-45.5555555556,1.0945443047,0.5980642248,-45.359523393,0,1,,0,0.0124839269,,1,100,0,0,1,100,1,100,1,100,1,100,0,0,1,100,1,100,14,11,-21.4285714286,17,24,-29.1666666667,0.2067472576,0.2074916698,0.3600590741,11,6,-45.4545454545,11,15,36.3636363636,0.1337776372,0.1830808851,36.8546260101,21,17,-19.0476190476,75,57,-24,0.9121202539,0.6957073635,-23.7263551037,8,3,-62.5,11,,,0.1337776372,,,0,0,0,0,2,,0,,,0,,,0,4,7,75,5,13,160,108000,84000,-22.2222222222,0,1
01123,AL,Tallapoosa,21,18,-14.2857142857,5.5702917772,5.2173913043,0.84643289,0.6717759485,56,71,26.7857142857,1.3521997392,1.7248499866,27.5588166904,1,1,0,0.0243854858,0.0245537359,0.6899599774,0,0,0,0,0,0,1,100,0,0,1,100,1,100,1,100,1,100,10,10,0,15,19,-21.0526315789,0.3621963587,0.3644049268,0.6097709108,10,10,0,,19,,,0.4615795739,,13,15,15.3846153846,104,183,75.9615384615,2.5112280871,4.4457401064,77.0345007372,10,15,50,57,89,56.1403508772,1.3763461631,2.1621358987,57.0924493168,1,0,-100,0,3,,0,12600,,0,306.1001384739,,0,1,7,600,3,4,33.3333333333,,,,0,0
01125,AL,Tuscaloosa,54,52,-3.7037037037,8.8091353997,10.46277666,1.0910236717,0.5637060056,277,156,-43.6823104693,1.5025766206,0.7857239993,-47.7082240876,2,3,50,0.010867498,0.0145558995,33.93974828,2,66.6666666667,1,33.3333333333,0,0,3,100,2,66.6666666667,3,100,3,100,3,100,3,100,46,35,-23.9130434783,109,140,-22.1428571429,0.5912666124,0.5489994611,-7.1485773863,45,32,-28.8888888889,105,125,19.0476190476,0.5695687551,0.6295865379,10.5374078735,10,5,-50,8,13,62.5,0.0433957147,0.0654769999,50.8835617473,17,6,-64.7058823529,6,4,-33.3333333333,0.032546786,0.0201467692,-38.0990515908,2,1,-50,1,1,0,,,,,,,0,4,3,-25,5,20,300,43000,54000,25.5813953488,0,0
01127,AL,Walker,28,19,-32.1428571429,4.4515103339,3.9419087137,0.2625470872,1.5194079444,138,503,264.4927536232,2.0385552847,7.600024175,272.8142293685,1,1,0,0.0145471473,0.01539243,5.8106423261,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,1,100,21,13,-38.0952380952,456,,,6.7360957235,6.8898827511,2.2830291309,21,11,-47.619047619,456,,,6.7360957235,,,5,9,80,3,17,466.6666666667,0.0443164192,0.256859664,479.6038317418,9,8,-11.1111111111,6,9,50,0.0886328385,0.135984528,53.4245436964,0,0,0,0,0,,0,0,,0,0,,0,3,1,-66.6666666667,6,1,-83.3333333333,10000,,,0,1
01129,AL,Washington,32,21,-34.375,6.7653276956,5.6603773585,0.4061078622,0.0631771804,125,20,-84,7.1465325024,1.1685655857,-83.6484954718,1,1,0,0.0585857402,0.0596801146,1.8679875865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,-55.5555555556,95,46,106.5217391304,5.4313647018,5.5506865323,2.1969033012,36,16,-55.5555555556,95,46,-51.5789473684,5.4313647018,2.6877008472,-50.5151836647,27,7,-74.0740740741,70,33,-52.8571428571,4.0020582014,1.9281332165,-51.8214598723,8,3,-62.5,17,,,0.9719284203,,,0,0,0,0,0,,0,0,,0,0,,0,1,0,-100,8,12,50,61000,14000,-77.0491803279,0,0
01131,AL,Wilcox,13,15,15.3846153846,3.5326086957,4.746835443,0.1182499015,,9,34,277.7777777778,0.7372214941,2.9916410031,305.79948184,3,3,0,0.242248062,0.2730748225,12.7252867286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,53,92,-42.3913043478,4.3414154653,4.6634403872,7.4175098988,22,22,0,53,72,35.8490566038,4.3414154653,6.3352397712,45.9256738248,20,10,-50,69,75,8.6956521739,5.6520314548,6.599208095,16.7581629335,0,0,,0,0,,0,0,,1,1,0,0,0,,0,0,,0,0,,0,1,0,-100,14,18,28.5714285714,185000,319000,72.4324324324,0,0
01133,AL,Winston,19,17,-10.5263157895,3.03514377,3.2692307692,0.0656689065,0.100680461,43,58,34.8837209302,1.7298254083,2.3990734613,38.6887630246,1,1,0,0.0416718757,0.0420079815,0.8065532451,1,100,0,0,0,0,1,100,1,100,1,100,0,0,0,0,1,100,14,11,-21.4285714286,31,27,14.8148148148,1.2470834339,1.2822634017,2.8209794838,14,9,-35.7142857143,31,24,-22.5806451613,1.2470834339,0.9927200529,-20.3966610448,11,7,-36.3636363636,32,70,118.75,1.2873119318,2.8954334878,124.9208926208,6,4,-33.3333333333,2,11,450,0.0804569957,0.4549966909,465.5153871608,0,0,0,0,0,,0,0,,0,0,,0,2,3,50,7,4,-42.8571428571,2000,,,0,0
02013,AK,Aleutians East,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,0,1
02016,AK,Aleutians West,,,,,,,,,,,,,,0,1,,0,0.177085178,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,0,1
02020,AK,Anchorage,62,90,45.1612903226,22.3021582734,30.9278350515,2.6329050139,3.1513374863,836,946,13.1578947368,2.9986513243,3.1679799607,5.6468264592,5,10,100,0.0174718877,0.0335354403,91.9394215807,5,50,6,60,5,50,6,60,6,60,8,80,7,70,7,70,7,70,47,64,36.170212766,827,741,11.6059379217,2.9663691928,2.7694708536,-6.6376882453,47,64,36.170212766,,,,,,,8,9,12.5,,10,,,0.0334881603,,20,22,10,14,19,35.7142857143,0.050216649,0.0636275045,26.7059945242,0,0,0,19,33,73.6842105263,103205,114565,11.0072186425,370.1863755058,383.6571080295,3.6389055392,0,6,17,183.3333333333,10,19,90,,1192000,,0,1
02050,AK,Bethel,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,0,,,,,,,,,,0,1
02060,AK,Bristol Bay,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,0,1
